,ccode,year,fragment,democ,autoc,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,emonth,interim,post,change,d5,sf,regtrans,variance,stability
5572,260,1945,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,97.0,1.0,0.0,97.0,0.0,0
5573,260,1946,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5574,260,1947,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5575,260,1948,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,33.33,2
5576,260,1949,0.0,10,0,10.0,0.0,3,3,4,7,5,5,8.0,7,10.0,5.0,-66.0,10.0,19.0,1.0,0.0,3.0,33.33,2
5577,260,1950,0.0,10,0,10.0,1.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5578,260,1951,0.0,10,0,10.0,2.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5579,260,1952,0.0,10,0,10.0,3.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5580,260,1953,0.0,10,0,10.0,4.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5581,260,1954,0.0,10,0,10.0,5.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5582,260,1955,0.0,10,0,10.0,6.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5583,260,1956,0.0,10,0,10.0,7.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5584,260,1957,0.0,10,0,10.0,8.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5585,260,1958,0.0,10,0,10.0,9.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5586,260,1959,0.0,10,0,10.0,10.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5587,260,1960,0.0,10,0,10.0,11.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5588,260,1961,0.0,10,0,10.0,12.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5589,260,1962,0.0,10,0,10.0,13.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5590,260,1963,0.0,10,0,10.0,14.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5591,260,1964,0.0,10,0,10.0,15.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5592,260,1965,0.0,10,0,10.0,16.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5593,260,1966,0.0,10,0,10.0,17.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5594,260,1967,0.0,10,0,10.0,18.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5595,260,1968,0.0,10,0,10.0,19.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5596,260,1969,0.0,10,0,10.0,20.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5597,260,1970,0.0,10,0,10.0,21.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5598,260,1971,0.0,10,0,10.0,22.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5599,260,1972,0.0,10,0,10.0,23.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5600,260,1973,0.0,10,0,10.0,24.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5601,260,1974,0.0,10,0,10.0,25.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5602,260,1975,0.0,10,0,10.0,26.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5603,260,1976,0.0,10,0,10.0,27.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5604,260,1977,0.0,10,0,10.0,28.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5605,260,1978,0.0,10,0,10.0,29.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5606,260,1979,0.0,10,0,10.0,30.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5607,260,1980,0.0,10,0,10.0,31.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5608,260,1981,0.0,10,0,10.0,32.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5609,260,1982,0.0,10,0,10.0,33.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5610,260,1983,0.0,10,0,10.0,34.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5611,260,1984,0.0,10,0,10.0,35.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5612,260,1985,0.0,10,0,10.0,36.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5613,260,1986,0.0,10,0,10.0,37.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5614,260,1987,0.0,10,0,10.0,38.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5615,260,1988,0.0,10,0,10.0,39.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5616,260,1989,0.0,10,0,10.0,40.0,3,3,4,7,5,5,8.0,7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5617,260,1990,0.0,10,0,10.0,41.0,3,3,4,7,5,5,8.0,7,10.0,10.0,0.0,0.0,98.0,1.0,0.0,98.0,0.0,0
5618,452,1960,0.0,2,1,1.0,0.0,2,2,4,3,2,0,7.0,3,5.0,0.0,0.0,1.0,99.0,1.0,0.0,99.0,0.0,0
5619,452,1961,0.0,2,1,1.0,1.0,2,2,4,3,2,0,7.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.33,-1
5620,452,1962,0.0,2,5,-3.0,0.0,2,2,4,2,4,2,7.0,2,2.0,9.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-5.33,-1
5621,452,1963,0.0,2,5,-3.0,1.0,2,2,4,2,4,2,7.0,2,2.0,0.0,-3.0,0.0,0.0,0.0,0.0,-2.0,-12.0,-2
5622,452,1964,0.0,0,9,-9.0,0.0,2,1,4,1,4,1,3.0,1,1.0,9.0,-3.0,-9.0,-10.0,1.0,0.0,-2.0,-12.0,-2
5623,452,1965,0.0,0,9,-9.0,1.0,2,1,4,1,4,1,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,2
5624,452,1966,0.0,0,4,-4.0,0.0,2,0,0,2,3,2,5.0,2,3.0,2.0,0.0,-4.0,5.0,1.0,0.0,1.0,8.33,2
5625,452,1967,0.0,0,4,-4.0,1.0,2,0,0,2,3,2,5.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5626,452,1968,0.0,0,4,-4.0,2.0,2,0,0,2,3,2,5.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5627,452,1969,0.0,0,4,-4.0,3.0,2,0,0,2,3,2,5.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,2
5628,452,1970,0.0,4,0,4.0,0.0,2,2,4,5,2,0,7.0,5,5.0,7.0,0.0,4.0,8.0,1.0,0.0,3.0,21.33,2
5629,452,1971,0.0,4,0,4.0,1.0,2,2,4,5,2,0,7.0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.33,-2
5630,452,1972,0.0,0,7,-7.0,0.0,1,0,0,1,4,1,4.0,1,1.0,1.0,0.0,-7.0,-11.0,1.0,0.0,-2.0,-40.33,-2
5631,452,1973,0.0,0,7,-7.0,1.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5632,452,1974,0.0,0,7,-7.0,2.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5633,452,1975,0.0,0,7,-7.0,3.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5634,452,1976,0.0,0,7,-7.0,4.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5635,452,1977,0.0,0,7,-7.0,5.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0
5636,452,1978,0.0,0,5,-5.0,0.0,2,0,0,1,3,2,5.0,1,3.0,7.0,-5.0,0.0,0.0,0.0,0.0,3.0,41.33,2
5637,452,1979,0.0,5,0,5.0,0.0,2,2,4,5,2,3,7.0,5,7.0,7.0,-1.0,5.0,12.0,1.0,0.0,3.0,33.33,2
5638,452,1980,0.0,5,0,5.0,1.0,2,2,4,5,2,3,7.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5639,452,1981,0.0,5,0,5.0,2.0,2,2,4,5,2,3,7.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-2
5640,452,1982,0.0,0,7,-7.0,0.0,1,0,0,1,4,1,4.0,1,1.0,12.0,0.0,-7.0,-12.0,1.0,0.0,-2.0,-48.0,-2
5641,452,1983,0.0,0,7,-7.0,1.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5642,452,1984,0.0,0,7,-7.0,2.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5643,452,1985,0.0,0,7,-7.0,3.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5644,452,1986,0.0,0,7,-7.0,4.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5645,452,1987,0.0,0,7,-7.0,5.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5646,452,1988,0.0,0,7,-7.0,6.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5647,452,1989,0.0,0,7,-7.0,7.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5648,452,1990,0.0,0,7,-7.0,8.0,1,0,0,1,4,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
5649,452,1991,0.0,0,4,-4.0,0.0,2,0,0,2,3,2,5.0,2,3.0,5.0,-4.0,0.0,0.0,0.0,0.0,1.0,9.0,2
5650,452,1992,0.0,1,2,-1.0,0.0,2,0,0,3,3,3,5.0,3,6.0,5.0,-4.0,-1.0,6.0,1.0,0.0,1.0,3.0,1
5651,452,1993,0.0,1,2,-1.0,1.0,2,0,0,3,3,3,5.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5652,452,1994,0.0,1,2,-1.0,2.0,2,0,0,3,3,3,5.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5653,452,1995,0.0,1,2,-1.0,3.0,2,0,0,3,3,3,5.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
5654,452,1996,0.0,3,1,2.0,0.0,2,0,0,4,3,4,5.0,4,8.0,12.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1
5655,452,1997,0.0,3,1,2.0,1.0,2,0,0,4,3,4,5.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5656,452,1998,0.0,3,1,2.0,2.0,2,0,0,4,3,4,5.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5657,452,1999,0.0,3,1,2.0,3.0,2,0,0,4,3,4,5.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5658,452,2000,0.0,3,1,2.0,4.0,2,0,0,4,3,4,5.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,1
5659,452,2001,0.0,7,1,6.0,0.0,2,2,4,6,3,4,7.0,6,8.0,1.0,0.0,6.0,4.0,1.0,0.0,1.0,5.33,1
5660,452,2002,0.0,7,1,6.0,1.0,2,2,4,6,3,4,7.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5661,452,2003,0.0,7,1,6.0,2.0,2,2,4,6,3,4,7.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0
5662,452,2004,0.0,8,0,8.0,3.0,3,3,4,6,2,4,8.0,6,9.0,12.0,0.0,8.0,2.0,1.0,0.0,0.0,1.33,0
5663,452,2005,0.0,8,0,8.0,4.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5664,452,2006,0.0,8,0,8.0,5.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5665,452,2007,0.0,8,0,8.0,6.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5666,452,2008,0.0,8,0,8.0,7.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5667,452,2009,0.0,8,0,8.0,8.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5668,452,2010,0.0,8,0,8.0,9.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5669,452,2011,0.0,8,0,8.0,10.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5670,452,2012,0.0,8,0,8.0,11.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5671,452,2013,0.0,8,0,8.0,12.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5672,452,2014,0.0,8,0,8.0,13.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5673,452,2015,0.0,8,0,8.0,14.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5674,452,2016,0.0,8,0,8.0,15.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5675,452,2017,0.0,8,0,8.0,16.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5676,452,2018,0.0,8,0,8.0,17.0,3,3,4,6,2,4,8.0,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5677,255,1800,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,-10.0,88.0,1.0,0.0,0.0,0.0,0
5678,255,1801,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5679,255,1802,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5680,255,1803,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5681,255,1804,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5682,255,1805,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2
5683,255,1806,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,8.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,33.33,2
5684,255,1807,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5685,255,1808,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5686,255,1809,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5687,255,1810,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5688,255,1811,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,0.0,0
5689,255,1812,0.0,-66,-66,0.0,0.0,-66,-66,-66,-66,-66,-66,-66.0,-66,-66.0,0.0,-66.0,0.0,-66.0,0.0,0.0,-66.0,-33.33,-2
5690,255,1813,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,8.0,-66.0,-10.0,0.0,1.0,0.0,0.0,-33.33,-2
5691,255,1814,0.0,0,10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5692,255,1815,0.0,0,10,-10.0,1.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5693,255,1816,0.0,0,10,-10.0,2.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5694,255,1817,0.0,0,10,-10.0,3.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5695,255,1818,0.0,0,10,-10.0,4.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5696,255,1819,0.0,0,10,-10.0,5.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5697,255,1820,0.0,0,10,-10.0,6.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5698,255,1821,0.0,0,10,-10.0,7.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5699,255,1822,0.0,0,10,-10.0,8.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5700,255,1823,0.0,0,10,-10.0,9.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5701,255,1824,0.0,0,10,-10.0,10.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5702,255,1825,0.0,0,10,-10.0,11.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5703,255,1826,0.0,0,10,-10.0,12.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5704,255,1827,0.0,0,10,-10.0,13.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5705,255,1828,0.0,0,10,-10.0,14.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5706,255,1829,0.0,0,10,-10.0,15.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5707,255,1830,0.0,0,10,-10.0,16.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5708,255,1831,0.0,0,10,-10.0,17.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5709,255,1832,0.0,0,10,-10.0,18.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5710,255,1833,0.0,0,10,-10.0,19.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5711,255,1834,0.0,0,10,-10.0,20.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5712,255,1835,0.0,0,10,-10.0,21.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5713,255,1836,0.0,0,10,-10.0,22.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5714,255,1837,0.0,0,10,-10.0,23.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5715,255,1838,0.0,0,10,-10.0,24.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5716,255,1839,0.0,0,10,-10.0,25.0,3,1,1,1,4,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0
5717,255,1840,0.0,0,9,-9.0,26.0,3,1,1,2,4,1,1.0,2,1.0,6.0,0.0,-9.0,1.0,1.0,0.0,0.0,0.33,0
5718,255,1841,0.0,0,9,-9.0,27.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5719,255,1842,0.0,0,9,-9.0,28.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5720,255,1843,0.0,0,9,-9.0,29.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5721,255,1844,0.0,0,9,-9.0,30.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5722,255,1845,0.0,0,9,-9.0,31.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5723,255,1846,0.0,0,9,-9.0,32.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5724,255,1847,0.0,0,9,-9.0,33.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0
5725,255,1848,0.0,0,8,-8.0,34.0,3,1,1,2,4,2,1.0,2,2.0,12.0,0.0,-8.0,1.0,1.0,0.0,0.0,0.33,0
5726,255,1849,0.0,0,8,-8.0,35.0,3,1,1,2,4,2,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5727,255,1850,0.0,0,8,-8.0,36.0,3,1,1,2,4,2,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5728,255,1851,0.0,0,8,-8.0,37.0,3,1,1,2,4,2,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5729,255,1852,0.0,0,8,-8.0,38.0,3,1,1,2,4,2,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5730,255,1853,0.0,0,8,-8.0,39.0,3,1,1,2,4,2,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-1
5731,255,1854,0.0,0,9,-9.0,40.0,3,1,1,2,4,1,1.0,2,1.0,10.0,0.0,-9.0,-1.0,1.0,0.0,0.0,-0.33,-1
5732,255,1855,0.0,0,9,-9.0,41.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5733,255,1856,0.0,0,9,-9.0,42.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5734,255,1857,0.0,0,9,-9.0,43.0,3,1,1,2,4,1,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0
5735,255,1858,0.0,0,8,-8.0,0.0,3,1,1,2,4,2,1.0,2,2.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5736,255,1859,0.0,0,7,-7.0,0.0,3,1,1,3,4,2,1.0,3,2.0,6.0,-8.0,-7.0,2.0,1.0,0.0,0.0,0.33,0
5737,255,1860,0.0,0,7,-7.0,1.0,3,1,1,3,4,2,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5738,255,1861,0.0,0,7,-7.0,2.0,3,1,1,3,4,2,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5739,255,1862,0.0,0,7,-7.0,3.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5740,255,1863,0.0,0,7,-7.0,4.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5741,255,1864,0.0,0,7,-7.0,5.0,3,1,2,3,4,2,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
